Organisation Name,Telephone Number,Website,Hostname,IP Address,Session Start Date/Time,Monitor Resolution,Operating System,Browser,Device Type,Longitude,Latitude,Country,Town / City,County / State,Registered Address,Entry Page,Keywords,Sources,PPC,Organic,Geolocated,Visit Duration,Page Visits
Namesilo,230-059-3653,http://www.demohour.com,197.204.165.252,29.174.207.110,13-11-2018 13:48,360 * 640,5.0 (Linux; Android 8.1.0; Moto G (5)) AppleWebKi,Version/4.0 Chrome/70.0.3538.80 Mobile Safari/537.36 Snapchat/10.44.0.0 (SM-A520F; Android 8.0.0#A520FXXU7CRI1#26; gzip,Mobile,2.15608,41.3723,Spain,Barcelona,Barcelona,,ee-ip.org,,,0,0,0,38,www.ee-ip.org --> www.ee-ip.org/events --> www.ee-ip.org --> www.ee-ip.org/articles/detailed/70efcbafd3ee1ac5b52a7913ecaaae56/irelands-new-renewable-energy-support-scheme-ress-design
Pjtime,355-356-0900,http://www.schneier.com,101.79.129.110,133.114.85.34,13-11-2018 13:31,1920 * 1080,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/70.0.3538.77 Safari/537.36 PTST/181031.191047,Desktop,0,51.51222,United Kingdom,London,Greater London,,ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software,,,0,0,0,0,www.ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software
Rewalls,500-225-7163,http://www.irokotv.com,125.120.32.12,57.125.172.32,13-11-2018 13:11,1440 * 900,5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (,Chrome/70.0.3538.102 Safari/537.36,Desktop,-0.08556,51.45778,United Kingdom,Southwark,Greater London,,ee-ip.org/articles/detailed/89f743e5ac9756042cdd424c299bd228/depleting-stupidity,,,0,0,0,0,www.ee-ip.org/articles/detailed/89f743e5ac9756042cdd424c299bd228/depleting-stupidity
Rewalls,500-225-7163,http://www.irokotv.com,125.120.32.12,57.125.172.32,13-11-2018 12:00,1440 * 900,5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (,Chrome/70.0.3538.102 Safari/537.36,Desktop,,,United Kingdom,Southwark,Greater London,,ee-ip.org/articles/detailed/89f743e5ac9756042cdd424c299bd228/depleting-stupidity,,t.co,0,0,0,0,www.ee-ip.org/articles/detailed/89f743e5ac9756042cdd424c299bd228/depleting-stupidity
Hangame,724-367-7408,,87.69.168.140,134.13.87.72,13-11-2018 11:52,1600 * 900,5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.,Chrome/55.0.2883.75 Safari/537.36,Desktop,51.41528,35.68722,Iran,Tehran,Tehran,,ee-ip.org/articles/detailed/bd3568515e538ad350faf063915c6141/heatpumps-vision-vs-reality,,www.google.com,0,1,0,3266,www.ee-ip.org/articles/detailed/bd3568515e538ad350faf063915c6141/heatpumps-vision-vs-reality --> www.ee-ip.org/articles/detailed/bd3568515e538ad350faf063915c6141/heatpumps-vision-vs-reality
Hirado,535-267-6174,http://www.doseng.com,54.119.90.185,35.131.56.112,13-11-2018 08:46,375 * 667,5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) Ap,Mobile/16B92 UCBrowser/11.3.2.1094 Mobile,Mobile,14.084,46.427,Slovenia,Slovenski Javornik,Jesenice,,www2.ee-ip.org/content/CompanyPage/show/solvera-lynx/file/398_Energy_Management_System_in_beverage_industry,,www.linkedin.com,0,1,0,0,www.www2.ee-ip.org/content/CompanyPage/show/solvera-lynx/file/398_Energy_Management_System_in_beverage_industry
Subito,642-677-3644,http://www.juiceadv.com,239.227.228.56,38.185.87.177,12-11-2018 18:28,1920 * 1200,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/70.0.3538.77 Safari/537.36 PTST/181031.191047,Desktop,-72.55042,41.69998,United States,Glastonbury,Connecticut,,ee-ip.org/articles/detailed/e360b8ba312356f89fce2817eb9aa841/choosing-the-best-techniques-for-waste-heat-recovery,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/e360b8ba312356f89fce2817eb9aa841/choosing-the-best-techniques-for-waste-heat-recovery
Linkwise,685-798-4330,http://www.irebooks.com,155.176.154.10,6.253.177.196,12-11-2018 18:01,1536 * 864,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/70.0.3538.77 Safari/537.36 PTST/181031.191047,Desktop,28.96028,41.01389,Turkey,Istanbul,Istanbul,,ee-ip.org,,,0,0,0,5,www.ee-ip.org --> www.ee-ip.org/about
Kerala,543-315-7655,http://www.duobei.com,24.105.3.90,239.154.175.175,12-11-2018 16:50,1920 * 1080,5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.,Chrome/70.0.3538.67 Safari/537.36 PTST/SpeedCurve/181017.121023,Desktop,24.1228019,56.9581071,Latvia,Riga,Riga,,www2.ee-ip.org/content/CompanyPage/show/solvera-lynx/file/398_Energy_Management_System_in_beverage_industry,,l.facebook.com,0,0,1,0,www.www2.ee-ip.org/content/CompanyPage/show/solvera-lynx/file/398_Energy_Management_System_in_beverage_industry
Cloudapp,724-367-7408,http://www.topblogs.com,182.215.77.66,76.166.108.84,12-11-2018 15:50,1280 * 720,5.0 (Windows),Firefox,Desktop,51.41528,35.68722,Iran,Tehran,Tehran,,ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software
Jobrobot,288-766-0215,http://www.shakinit.com,226.24.100.187,119.191.30.240,12-11-2018 12:51,1280 * 720,5.0 (Windows),Firefox,Desktop,-8.2816,41.2757,Portugal,Lousada,Porto,,ee-ip.org,,www.google.com,0,1,0,44,www.ee-ip.org --> www.ee-ip.org/articles --> www.ee-ip.org/articles/detailed/991f1eb939d8aa5da63e175345aac03c/the-eip-scc-matchmaking-initiative-as-a-tool-to-accelerate-investments-in-the-smart-city-panorama
Strefa,724-367-7408,,94.157.94.61,1.176.220.179,12-11-2018 10:27,1920 * 1080,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/70.0.3538.77 Safari/537.36 PTST/181031.191047,Desktop,,,Netherlands,Utrecht,Utrecht,,ee-ip.org/articles/detailed/c093e7f4b68f4bc3a752612f2ad5c709/using-non-energy-benefits-to-build-better-business-cases,,www.google.nl,0,1,0,0,www.ee-ip.org/articles/detailed/c093e7f4b68f4bc3a752612f2ad5c709/using-non-energy-benefits-to-build-better-business-cases
Hinews,975-028-9700,http://www.mongabay.com,122.178.162.170,177.1.201.242,12-11-2018 05:41,2560 * 1440,5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebK,Chrome/70.0.3538.77 Safari/537.36 PTST/181031.191047,Mac,,,Australia,Sydney,New South Wales,,www2.ee-ip.org/content/CompanyPage/show/solvera-lynx/file/399_Energy_Management_System_in_steel_industry,,www2.ee-ip.org,0,0,0,0,www.www2.ee-ip.org/content/CompanyPage/show/solvera-lynx/file/399_Energy_Management_System_in_steel_industry
Caisai,216-806-6926,http://www.bearfood.com,245.57.201.66,203.148.185.174,11-11-2018 13:25,1536 * 864,5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.,Chrome/70.0.3538.77 Safari/537.36 PTST/181031.191047,Desktop,17.73137,59.61676,Sweden,Sodertalje,Stockholms Lan,,ee-ip.org/events/detailed/6759996f66ae1654afb775f685da6657/iea-global-conference-on-energy-efficiency-2018,,www.google.se,0,1,0,0,www.ee-ip.org/events/detailed/6759996f66ae1654afb775f685da6657/iea-global-conference-on-energy-efficiency-2018
Chewen,859-876-0544,http://www.eltima.com,36.155.97.210,153.204.184.58,11-11-2018 04:13,1366 * 768,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/70.0.3538.77 Safari/537.36 PTST/181031.191047,Desktop,36.8123436,-1.2661688,Kenya,Nairobi,Nairobi Area,,ee-ip.org/articles/detailed/1e5b82080686ae02120cc4a9400ac380/the-4th-utility-compressed-air,,,0,0,1,5,www.ee-ip.org/articles/detailed/2d9e8c5c1f3ce26759b6e90b61109fd8/compressed-air-hannover-messe-2017-follow-up --> www.ee-ip.org/articles/detailed/1e5b82080686ae02120cc4a9400ac380/the-4th-utility-compressed-air --> www.ee-ip.org/magazine
Chewen,859-876-0544,http://www.eltima.com,36.155.97.210,153.204.184.58,10-11-2018 19:36,1366 * 768,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/70.0.3538.77 Safari/537.36 PTST/181031.191047,Desktop,36.8099328,-1.2673024,Kenya,Nairobi,Nairobi Area,,www2.ee-ip.org/content/CompanyPage/show/european-copper-institute/file/325_10_Facts_about_Energy_Management,,www.ee-ip.org,0,0,1,144,www.www2.ee-ip.org/content/CompanyPage/show/european-copper-institute/file/325_10_Facts_about_Energy_Management --> www.ee-ip.org/articles/detailed/1e5b82080686ae02120cc4a9400ac380/the-4th-utility-compressed-air --> www.ee-ip.org/articles/detailed/2d9e8c5c1f3ce26759b6e90b61109fd8/compressed-air-hannover-messe-2017-follow-up
Chewen,859-876-0544,http://www.eltima.com,36.155.97.210,153.204.184.58,10-11-2018 11:38,1366 * 768,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/70.0.3538.77 Safari/537.36 PTST/181031.191047,Desktop,36.8123537,-1.2661597,Kenya,Nairobi,Nairobi Area,,ee-ip.org/articles/detailed/c093e7f4b68f4bc3a752612f2ad5c709/using-non-energy-benefits-to-build-better-business-cases,,www.linkedin.com,0,1,1,2333,www.ee-ip.org/articles/detailed/c093e7f4b68f4bc3a752612f2ad5c709/using-non-energy-benefits-to-build-better-business-cases --> www.ee-ip.org/articles/detailed/ffd4015cb22ef1948e4d956483914a88/de-risking-energy-efficiency-projects-a-market-opportunity-for-project-developers --> www.ee-ip.org/articles/detailed/9e1c5808fe0eb6f65657f2251513823a/evolution-in-energy-efficiency-financing --> www.ee-ip.org/articles/detailed/add4074d8ed903b257db63c17278173a/risk-minimization-for-energy-efficiency-projects --> www.ee-ip.org/events/detailed/e8a653aa0da53d7dff1eedda6d03391d/industry-and-energy-supply-protocols-training-november-20th-register-here --> www.ee-ip.org/events/detailed/e8a653aa0da53d7dff1eedda6d03391d/industry-and-energy-supply-protocols-training-november-20th-register-here --> www.ee-ip.org
Chewen,859-876-0544,http://www.eltima.com,36.155.97.210,153.204.184.58,10-11-2018 11:36,375 * 667,5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) Ap,Mobile/16A366 MicroMessenger/6.7.2 NetType/WIFI Language/ko,Mobile,36.81667,-1.28333,Kenya,Nairobi,Nairobi Area,,ee-ip.org/articles/detailed/ffd4015cb22ef1948e4d956483914a88/de-risking-energy-efficiency-projects-a-market-opportunity-for-project-developers,,www.linkedin.com,0,1,0,0,www.ee-ip.org/articles/detailed/ffd4015cb22ef1948e4d956483914a88/de-risking-energy-efficiency-projects-a-market-opportunity-for-project-developers
Contiki,265-770-9894,http://www.ilmaroc.com,35.223.136.11,38.114.22.156,09-11-2018 16:54,1366 * 768,5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; .,Firefox,Desktop,-82.46379,27.98598,United States,Tampa,Florida,,ee-ip.org/articles/detailed/1e5b82080686ae02120cc4a9400ac380/the-4th-utility-compressed-air,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/1e5b82080686ae02120cc4a9400ac380/the-4th-utility-compressed-air
Ifengimg,554-377-3198,http://www.senado.com,211.75.181.232,154.32.142.229,09-11-2018 13:47,1680 * 1050,5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (K,Safari/537.36 EvoPdf/5.19,Desktop,8.4199,49.0078,Germany,Karlsruhe,Baden-Wuerttemberg,,ee-ip.org/articles/detailed/1217a4c3836efc7e4ae5bf279b6578d4/aluminum-industry-10-emerging-technologies-for-energy-efficiency-and-ghg-emissions-reduction,,,0,0,0,0,www.ee-ip.org/articles/detailed/1217a4c3836efc7e4ae5bf279b6578d4/aluminum-industry-10-emerging-technologies-for-energy-efficiency-and-ghg-emissions-reduction
Jibjab,934-424-0548,http://www.alamuae.com,146.105.140.49,138.147.93.66,09-11-2018 13:43,1366 * 768,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/70.0.3538.77 Safari/537.36 PTST/181031.191047,Desktop,8.38758,47.46343,Switzerland,Otelfingen,Zuerich,,ee-ip.org,,,0,0,0,0,www.ee-ip.org
Ifengimg,554-377-3198,http://www.senado.com,211.75.181.232,154.32.142.229,09-11-2018 13:42,1680 * 1050,5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0,Firefox,Desktop,8.4199,49.0078,Germany,Karlsruhe,Baden-Wuerttemberg,,ee-ip.org/articles/detailed/1217a4c3836efc7e4ae5bf279b6578d4/aluminum-industry-10-emerging-technologies-for-energy-efficiency-and-ghg-emissions-reduction,,,0,0,0,0,www.ee-ip.org/articles/detailed/1217a4c3836efc7e4ae5bf279b6578d4/aluminum-industry-10-emerging-technologies-for-energy-efficiency-and-ghg-emissions-reduction
Ifengimg,554-377-3198,http://www.senado.com,211.75.181.232,154.32.142.229,09-11-2018 13:31,1680 * 1050,5.0 (Windows),Firefox,Desktop,8.4199,49.0078,Germany,Karlsruhe,Baden-Wuerttemberg,,ee-ip.org/articles/detailed/1217a4c3836efc7e4ae5bf279b6578d4/aluminum-industry-10-emerging-technologies-for-energy-efficiency-and-ghg-emissions-reduction,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/1217a4c3836efc7e4ae5bf279b6578d4/aluminum-industry-10-emerging-technologies-for-energy-efficiency-and-ghg-emissions-reduction
Sahafah,975-017-1674,http://www.ebates.com,166.73.174.235,14.164.36.56,09-11-2018 12:37,2240 * 1400,5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0,Firefox,Desktop,0.05,51.55,United Kingdom,Ilford,Greater London,"Millstream Maidenhead Road, Windsor, Berkshire, SL4 5GD",ee-ip.org/articles/detailed/8f064e6ee2e2d97b4bd36346f1bae053/blockchain-technology-a-threat-to-distribution-network-operators,,,0,0,0,0,www.ee-ip.org/articles/detailed/8f064e6ee2e2d97b4bd36346f1bae053/blockchain-technology-a-threat-to-distribution-network-operators
Merrell,766-445-1427,http://www.menlook.com,56.193.73.198,231.208.170.90,09-11-2018 06:38,1745 * 982,5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0,Firefox,Desktop,121.47021,31.22847,China,Shanghai,Shanghai Shi,,ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software,,cn.bing.com,0,1,0,0,www.ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software
Dayjob,383-030-7765,http://www.hongsam.com,22.167.23.37,118.84.192.36,09-11-2018 02:37,1920 * 1080,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/70.0.3538.77 Safari/537.36 PTST/181031.191047,Desktop,100.45,13.81,Thailand,Bang Kruai,Nonthaburi,,ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software,,www.google.co.th,0,1,0,0,www.ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software
Baicai,882-967-0028,http://www.animalog.com,8.68.205.252,185.20.96.70,08-11-2018 22:03,1680 * 1050,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/70.0.3538.77 Safari/537.36 PTST/181031.191047,Desktop,-3.69022,40.39548,Spain,Madrid,Madrid,,ee-ip.org/articles/detailed/87f4ab4b1d6c3c767a9dcae1e30b0808/the-technical-potential-of-large-and-industrial-heat-pumps,,www.google.es,0,1,0,0,www.ee-ip.org/articles/detailed/87f4ab4b1d6c3c767a9dcae1e30b0808/the-technical-potential-of-large-and-industrial-heat-pumps
Alinea,575-070-1571,http://www.ciashop.com,111.155.107.242,98.221.184.254,08-11-2018 16:59,1300 * 731,5.0 (X11; CrOS x86_64 11021.56.0) AppleWebKit/537,Chrome/70.0.3538.76 Safari/537.36,Desktop,-84.27327,33.1962,United States,Griffin,Georgia,,ee-ip.org/articles/detailed/96379c8c8b2448096037e2fa20a0b618/will-south-koreas-energy-transition-include-nuclear,,www.google.com,0,1,0,212,www.ee-ip.org/articles/detailed/96379c8c8b2448096037e2fa20a0b618/will-south-koreas-energy-transition-include-nuclear --> www.ee-ip.org/articles/detailed/96379c8c8b2448096037e2fa20a0b618/will-south-koreas-energy-transition-include-nuclear
Deepin,883-019-9204,http://www.redsurf.com,59.77.197.197,122.48.149.246,08-11-2018 15:45,1536 * 960,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/70.0.3538.77 Safari/537.36 PTST/181031.191047,Desktop,-0.17,51.50417,United Kingdom,Westminster,Greater London,,ee-ip.org/articles/detailed/34260b0b3988ea8db952bd0136a17120/glass-industry-16-emerging-technologies-for-energy-efficiency-and-ghg-emissions-reduction,,www.google.co.uk,0,1,0,0,www.ee-ip.org/articles/detailed/34260b0b3988ea8db952bd0136a17120/glass-industry-16-emerging-technologies-for-energy-efficiency-and-ghg-emissions-reduction
Thirdage,724-367-7408,http://www.realtor.com,144.202.248.158,243.2.8.136,08-11-2018 14:41,1920 * 1080,5.0 (Windows),Firefox,Desktop,9.16127,48.77364,Germany,Stuttgart-West,Baden-Wuerttemberg,,ee-ip.org,,t.co,0,0,0,23,www.ee-ip.org --> www.ee-ip.org/about
Cbengine,219-437-6720,http://www.hongsam.com,65.175.55.255,227.65.39.130,08-11-2018 13:43,360 * 640,5.0 (Linux; Android 8.1.0; Mi A1) AppleWebKit/537,Version/4.0 Chrome/70.0.3538.80 Mobile Safari/537.36 Snapchat/10.44.0.0 (SM-A520F; Android 8.0.0#A520FXXU7CRI1#26; gzip,Mobile,30.3768512,50.4512789,Ukraine,Kyiv,Kyiv Misto,,ee-ip.org/articles/detailed/ffd4015cb22ef1948e4d956483914a88/de-risking-energy-efficiency-projects-a-market-opportunity-for-project-developers,,com.linkedin.android,0,1,1,0,www.ee-ip.org/articles/detailed/ffd4015cb22ef1948e4d956483914a88/de-risking-energy-efficiency-projects-a-market-opportunity-for-project-developers
Jobing,970-657-1910,http://www.skymem.com,168.227.134.229,66.159.117.192,08-11-2018 12:48,1280 * 1024,5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.,Chrome/70.0.3538.77 Safari/537.36 PTST/181031.191047,Desktop,4.35249,50.84674,Belgium,Brussels,Brussels,,ee-ip.org/events/detailed/fa8994770439b2a3b6d3b7e133fe87cd/world-sustainable-energy-days-2019-clean-competitive-connected,,www.google.be,0,1,0,0,www.ee-ip.org/events/detailed/fa8994770439b2a3b6d3b7e133fe87cd/world-sustainable-energy-days-2019-clean-competitive-connected
Jibjab,934-424-0548,http://www.alamuae.com,146.105.140.49,138.147.93.66,08-11-2018 10:06,1366 * 768,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/70.0.3538.77 Safari/537.36 PTST/181031.191047,Desktop,8.38758,47.46343,Switzerland,Otelfingen,Zuerich,,ee-ip.org,,,0,0,0,0,www.ee-ip.org
Casehall,724-367-7408,,183.17.154.54,211.180.246.37,08-11-2018 09:09,384 * 800,5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/J,Chrome/38.0.1025.166 Mobile Safari/535.19,Mobile,-118.24164,34.04564,United States,Los Angeles,California,,ee-ip.org/articles/detailed/57e9f1ab9bf8eb968ae3d9d8459df290/standards-for-industrial-energy-efficiency-projects-the-importance-of-technical-integrity,,,0,0,0,0,www.ee-ip.org/articles/detailed/57e9f1ab9bf8eb968ae3d9d8459df290/standards-for-industrial-energy-efficiency-projects-the-importance-of-technical-integrity --> www.ee-ip.org/articles/detailed/57e9f1ab9bf8eb968ae3d9d8459df290/standards-for-industrial-energy-efficiency-projects-the-importance-of-technical-integrity
Sanzui,724-367-7408,http://www.eqlife.com,33.225.138.9,224.48.71.88,07-11-2018 19:06,1920 * 1200,5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (,Chrome/69.0.3497.92 Safari/537.36,Desktop,-87.4567,41.58843,United States,Hammond,Indiana,,www2.ee-ip.org/content/CompanyPage/show/simio,,www.google.com,0,1,0,0,www.www2.ee-ip.org/content/CompanyPage/show/simio
Oneindia,912-985-3991,http://www.sohoyes.com,228.50.170.52,172.255.132.7,07-11-2018 15:05,1536 * 864,5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0,Firefox,Desktop,9.1818,48.7754,Germany,Stuttgart,Baden-Wuerttemberg,,www2.ee-ip.org/content/CompanyPage/show/cikoni-tgu-tti-gmbh/file/207_Anwendungsbeispiele:_Produkt-_und_Prozessentwicklung_mit_Composites,,www.google.de,0,1,0,0,www.www2.ee-ip.org/content/CompanyPage/show/cikoni-tgu-tti-gmbh/file/207_Anwendungsbeispiele:_Produkt-_und_Prozessentwicklung_mit_Composites
Kerala,543-315-7655,http://www.duobei.com,24.105.3.90,239.154.175.175,07-11-2018 13:00,1920 * 1080,5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.,Chrome/70.0.3538.67 Safari/537.36 PTST/SpeedCurve/181017.121023,Desktop,24.1229824,56.958976,Latvia,Riga,Riga,,ee-ip.org/articles/detailed/f3bb91abbe2349bb3f50471ef189a4d8/top-3-energy-efficiency-articles-1st-half-2018,,www.facebook.com,0,0,1,0,www.ee-ip.org/articles/detailed/f3bb91abbe2349bb3f50471ef189a4d8/top-3-energy-efficiency-articles-1st-half-2018
Slideme,724-367-7408,http://www.parsvi.com,248.9.185.155,102.32.122.33,07-11-2018 12:31,1920 * 1080,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/70.0.3538.67 Safari/537.36 PTST/SpeedCurve/181017.121023,Desktop,-82.99946,39.99558,United States,Columbus,Ohio,,ee-ip.org/articles/detailed/c093e7f4b68f4bc3a752612f2ad5c709/using-non-energy-benefits-to-build-better-business-cases,,www.linkedin.com,0,1,0,370,www.ee-ip.org/articles/detailed/c093e7f4b68f4bc3a752612f2ad5c709/using-non-energy-benefits-to-build-better-business-cases --> www.ee-ip.org/articles/detailed/34797d22b9f922980cdcc13e3cd53771/21st-century-energy-management --> www.ee-ip.org/articles/detailed/219bd012d74c75756eb8340db1aa8b40/5-steps-for-a-robust-energy-strategy
Testking,378-415-6197,http://www.testking.com,65.81.195.15,204.252.95.112,07-11-2018 11:32,1366 * 768,5.0 (Windows NT 6.3; WOW64; Trident/7.0; .NET4.0E,Firefox,Desktop,4.62501,52.45821,Netherlands,Ijmuiden,Noord-Holland,,ee-ip.org/articles/detailed/ffd4015cb22ef1948e4d956483914a88/de-risking-energy-efficiency-projects-a-market-opportunity-for-project-developers,,,0,0,0,0,www.ee-ip.org/articles/detailed/ffd4015cb22ef1948e4d956483914a88/de-risking-energy-efficiency-projects-a-market-opportunity-for-project-developers
Taletela,357-526-4183,http://www.pagewash.com,215.122.199.182,32.45.185.253,07-11-2018 06:08,1536 * 864,5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .,Firefox,Desktop,50.2052,26.285,Saudi Arabia,Dhahran,Ash Sharqiyah,,ee-ip.org/magazine,,,0,0,1,0,www.ee-ip.org/magazine
Babnet,617-152-3382,http://www.hashem.com,122.193.218.69,104.172.39.177,06-11-2018 16:53,1920 * 1080,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134,Desktop,37.8029,48.0159,Ukraine,Donets'K,Donets'Ka Oblast',,ee-ip.org,,www.google.com,0,1,0,0,www.ee-ip.org
Fsaten,724-367-7408,http://www.kerala.com,132.60.130.214,103.7.125.176,06-11-2018 14:13,375 * 812,5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) ,Version/11.0 Mobile/15E148 Safari/604.1,Mobile,135.75248,35.00468,Japan,Kyoto-Shi,Kyoto,,ee-ip.org/articles/detailed/e2c73f35562b71f56c9b3a5a03782ef8/cleantech-startups-german-utilities-bridging-the-valley-of-death,,,0,0,0,0,www.ee-ip.org/articles/detailed/e2c73f35562b71f56c9b3a5a03782ef8/cleantech-startups-german-utilities-bridging-the-valley-of-death
