Organisation Name,Telephone Number,Website,Hostname,IP Address,Session Start Date/Time,Monitor Resolution,Operating System,Browser,Device Type,Longitude,Latitude,Country,Town / City,County / State,Registered Address,Entry Page,Keywords,Sources,PPC,Organic,Geolocated,Visit Duration,Page Visits
"Universiti Teknologi Mara",,uitm.edu.my,202-58-86-50.uitm.edu.my,202.58.86.50,"2019-03-28 00:47:54","1536 * 864","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",Desktop,101.5296,3.0906,Malaysia,"Shah Alam",Selangor,,ee-ip.org,,www.google.com.my,0,1,0,0,www.ee-ip.org
"Hub International","312 922 5000",https://www.hubinternational.com,206.152.4.66,206.152.4.66,"2019-03-27 19:27:32","1536 * 864","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/73.0.3683.86 Safari/537.36 PTST/SpeedCurve/190322.130349",Desktop,-87.62473,41.87712,"United States",Chicago,Illinois,,ee-ip.org/articles/detailed/e3856df40e2342fa6e02d4d5d9e11afe/utilize-all-the-available-energy-heat-recovery,,www.linkedin.com,0,1,0,0,www.ee-ip.org/articles/detailed/e3856df40e2342fa6e02d4d5d9e11afe/utilize-all-the-available-energy-heat-recovery
"Rockwell Automation, Inc","""+1 414 382 2000""",http://www.rockwellautomation.com,205.175.202.244,205.175.202.244,"2019-03-27 18:47:09","1536 * 864","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/73.0.3683.86 Safari/537.36 PTST/SpeedCurve/190322.130349",Desktop,-87.92536,43.01958,"United States",Milwaukee,Wisconsin,,ee-ip.org/articles/detailed/e3856df40e2342fa6e02d4d5d9e11afe/utilize-all-the-available-energy-heat-recovery,,www.linkedin.com,0,1,0,0,www.ee-ip.org/articles/detailed/e3856df40e2342fa6e02d4d5d9e11afe/utilize-all-the-available-energy-heat-recovery
"Vivid Economics","""+44 (0)844 8000 254""",http://www.vivideconomics.com/,81.128.179.50,81.128.179.50,"2019-03-27 18:44:14","1536 * 864","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/73.0.3683.86 Safari/537.36 PTST/SpeedCurve/190322.130349",Desktop,-0.28722,51.39417,"United Kingdom","Kingston Upon Thames","Greater London",,ee-ip.org/articles/detailed/7cc969ab93f80c76a54ecc339c544ae9/turkey-industrial-energy-efficiency-strategy,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/7cc969ab93f80c76a54ecc339c544ae9/turkey-industrial-energy-efficiency-strategy
"Nb Power","1 800 663-6272",http://www.nbpower.com,155.3.252.250,155.3.252.250,"2019-03-27 17:52:37","1920 * 1080","5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0",Firefox,Desktop,-66.64211,45.95664,Canada,Fredericton,"New Brunswick",,ee-ip.org/articles/detailed/e3856df40e2342fa6e02d4d5d9e11afe/utilize-all-the-available-energy-heat-recovery,,,0,0,0,0,www.ee-ip.org/articles/detailed/e3856df40e2342fa6e02d4d5d9e11afe/utilize-all-the-available-energy-heat-recovery
"University Of Toronto","(416) 978-2011",http://www.utoronto.com/,g2-14-192.mie.utoronto.ca,128.100.48.69,"2019-03-27 17:04:29","1920 * 1200","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/72.0.3626.109 Safari/537.36 PTST/190221.200223",Desktop,-79.51219,43.70317,Canada,Toronto,Ontario,,ee-ip.org/articles/detailed/e3856df40e2342fa6e02d4d5d9e11afe/utilize-all-the-available-energy-heat-recovery,,www.linkedin.com,0,1,0,0,www.ee-ip.org/articles/detailed/e3856df40e2342fa6e02d4d5d9e11afe/utilize-all-the-available-energy-heat-recovery
"Research Network University Of Ghent","32 9 264 31 11",www.ugent.be/en?,nata003.ugent.be,157.193.240.3,"2019-03-27 16:42:43","1920 * 1080","5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML","Chrome/70.0.3538.77 Safari/537.36 PTST/181031.191047",Desktop,3.7217,51.05401,Belgium,Gent,Oost-Vlaanderen,,ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software
"Sij Acroni Doo","""+386 4 584 10 00""",http://sij.acroni.si,193.189.185.113,193.189.185.113,"2019-03-27 16:28:50","1920 * 1200","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Version/4.0 Chrome/72.0.3626.121 Safari/537.36 [FB_IAB/FB4A;FBAV/208.0.0.38.104;]",Desktop,14.102528,46.4224256,Slovenia,Jesenice,Ljubljana,,ee-ip.org/articles/detailed/e3856df40e2342fa6e02d4d5d9e11afe/utilize-all-the-available-energy-heat-recovery,,2llox.r.a.d.sendibm1.com,0,0,1,0,www.ee-ip.org/articles/detailed/e3856df40e2342fa6e02d4d5d9e11afe/utilize-all-the-available-energy-heat-recovery
"Nb Power","1 800 663-6272",http://www.nbpower.com,155.3.252.250,155.3.252.250,"2019-03-27 16:24:55","1920 * 1080","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/73.0.3683.86 Safari/537.36 PTST/SpeedCurve/190322.130349",Desktop,-66.64211,45.95664,Canada,Fredericton,"New Brunswick",,ee-ip.org/articles/detailed/e3856df40e2342fa6e02d4d5d9e11afe/utilize-all-the-available-energy-heat-recovery,,,0,0,0,33,"www.ee-ip.org/articles/detailed/e3856df40e2342fa6e02d4d5d9e11afe/utilize-all-the-available-energy-heat-recovery --> www.ee-ip.org/articles --> www.ee-ip.org/articles/detailed/e3856df40e2342fa6e02d4d5d9e11afe/utilize-all-the-available-energy-heat-recovery"
"Nb Power","1 800 663-6272",http://www.nbpower.com,155.3.252.250,155.3.252.250,"2019-03-27 16:19:21","1366 * 768","5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, l","Version/4.0 Chrome/72.0.3626.121 Safari/537.36 [FB_IAB/FB4A;FBAV/208.0.0.38.104;]",Desktop,-66.64211,45.95664,Canada,Fredericton,"New Brunswick",,ee-ip.org/articles/detailed/e3856df40e2342fa6e02d4d5d9e11afe/utilize-all-the-available-energy-heat-recovery,,www.linkedin.com,0,1,0,0,www.ee-ip.org/articles/detailed/e3856df40e2342fa6e02d4d5d9e11afe/utilize-all-the-available-energy-heat-recovery
"University Of Applied Sciences Northwestern Switzerland Fhnw","""+41 56 202 77 00""",https://www.fhnw.ch,nat-stu-15-029.nat.fhnw.net,147.86.207.29,"2019-03-27 16:01:51","1536 * 864","5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (K","Chrome/71.0.3578.98 Safari/537.36 OPR/58.0.3135.107 (Edition avira-2",Desktop,8.22022,47.47851,Switzerland,Windisch,Aargau,,www2.ee-ip.org/content/CompanyPage/show/ksb-aktiengesellschaft/file/292_Industry_4_0_and_smart_pump_technology,,www.google.ch,0,1,0,0,www.www2.ee-ip.org/content/CompanyPage/show/ksb-aktiengesellschaft/file/292_Industry_4_0_and_smart_pump_technology
"Commission Europeenne","""+352 4301 34925""",http://ec.europa.eu,147.67.241.226,147.67.241.226,"2019-03-27 15:54:42","1600 * 900","5.0 (Windows)",Firefox,Desktop,6.10624,49.61624,Luxembourg,Luxembourg,Luxembourg,,ee-ip.org/articles/detailed/1217a4c3836efc7e4ae5bf279b6578d4/aluminum-industry-10-emerging-technologies-for-energy-efficiency-and-ghg-emissions-reduction,,www.google.be,0,1,0,0,www.ee-ip.org/articles/detailed/1217a4c3836efc7e4ae5bf279b6578d4/aluminum-industry-10-emerging-technologies-for-energy-efficiency-and-ghg-emissions-reduction
"United Nations Industrial Development Organization",""" +43 (1) 26026-0  """,www.unido.org/,extaddr029.unido.org,193.138.105.29,"2019-03-27 15:49:34","1600 * 1200","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/73.0.3683.86 Safari/537.36 PTST/SpeedCurve/190322.130349",Desktop,16.37417,48.20861,Austria,Wien,Wien,,ee-ip.org/articles/detailed/4c7bd62b8c3038fcf27363d26e5b2a1c/delivering-energy-efficiency-in-industry-how-the-hera-group-turned-an-obligation-into-an-innovative,,,0,0,0,470,"www.ee-ip.org/articles/detailed/4c7bd62b8c3038fcf27363d26e5b2a1c/delivering-energy-efficiency-in-industry-how-the-hera-group-turned-an-obligation-into-an-innovative --> www.ee-ip.org/articles/detailed/972d126c82cddffb88dee49595eb9800/the-italian-energy-audits-model-a-cocktail-of-best-practices-that-lead-to-success --> www.ee-ip.org/articles"
"Oxford University","01865 270000",http://www.ox.ac.uk/,lanthanum.offices.ox.ac.uk,163.1.255.225,"2019-03-27 15:31:44","1368 * 912","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/73.0.3683.86 Safari/537.36 PTST/SpeedCurve/190322.130349",Desktop,-1.27556,51.75,"United Kingdom",Oxford,Oxfordshire,,ee-ip.org/articles/detailed/e3856df40e2342fa6e02d4d5d9e11afe/utilize-all-the-available-energy-heat-recovery,,2llox.r.a.d.sendibm1.com,0,0,0,0,www.ee-ip.org/articles/detailed/e3856df40e2342fa6e02d4d5d9e11afe/utilize-all-the-available-energy-heat-recovery
"University Of Pretoria","""+27 12 (0) 420 4111""",http://www.up.ac.za,cache1.up.ac.za,137.215.6.50,"2019-03-27 15:24:08","1920 * 1080","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/73.0.3683.86 Safari/537.36 PTST/SpeedCurve/190322.130349",Desktop,28.2184,-25.7313,"South Africa",Pretoria,Gauteng,,ee-ip.org/articles/detailed/4160520ae3a2b9099aebe25b156b7c1a/5-innovative-uk-energy-efficiency-project-developers-and-quality-assurance-providers,,2llox.r.a.d.sendibm1.com,0,0,0,0,www.ee-ip.org/articles/detailed/4160520ae3a2b9099aebe25b156b7c1a/5-innovative-uk-energy-efficiency-project-developers-and-quality-assurance-providers
"Paula Dowson Homeopath","01892 665125",https://pauladowsonhomeopathy.co.uk/,thinktank.pauladowson.com,91.207.172.249,"2019-03-27 15:05:17","1280 * 800","5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .",Firefox,Desktop,8.6821,50.1109,Germany,"Frankfurt Am Main",Hessen,,ee-ip.org/articles/detailed/e3856df40e2342fa6e02d4d5d9e11afe/utilize-all-the-available-energy-heat-recovery,,,0,0,0,0,www.ee-ip.org/articles/detailed/e3856df40e2342fa6e02d4d5d9e11afe/utilize-all-the-available-energy-heat-recovery
"European Synchrotron Radiation Facility","04 76 88 20 00",http://www.esrf.eu,160.103.208.60,160.103.208.60,"2019-03-27 14:09:22","1280 * 1024","5.0 (Windows)",Firefox,Desktop,-1.461,43.5408,France,Tarnos,Landes,,ee-ip.org,,www.google.com,0,1,0,79,"www.ee-ip.org --> www.ee-ip.org/about"
"Lund University",,lth.se,dexter-8.design.lth.se,130.235.213.208,"2019-03-27 13:48:21","1920 * 1080","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/73.0.3683.86 Safari/537.36 PTST/SpeedCurve/190322.130349",Desktop,13.19101,55.70466,Sweden,Lund,"Skane Lan",,ee-ip.org/articles/detailed/1e5b82080686ae02120cc4a9400ac380/the-4th-utility-compressed-air,,www.google.com,0,1,0,56,"www.ee-ip.org/articles/detailed/1e5b82080686ae02120cc4a9400ac380/the-4th-utility-compressed-air --> www.ee-ip.org/articles/detailed/2d9e8c5c1f3ce26759b6e90b61109fd8/compressed-air-hannover-messe-2017-follow-up"
"Peter O’Neill (Services) Ltd",,http://ponservices.co.uk/,92.247.181.102,92.247.181.102,"2019-03-27 13:35:16","1920 * 1080","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Version/4.0 Chrome/72.0.3626.121 Safari/537.36 [FB_IAB/FB4A;FBAV/208.0.0.38.104;]",Desktop,23.3217,42.6978,Bulgaria,Sofiya,Sofiya-Grad,,ee-ip.org,,,0,0,0,0,www.ee-ip.org
"Edf France","""+33 1 40 42 22 22""",https://www.edf.fr/,163.116.6.97,163.116.6.97,"2019-03-27 12:00:03","1366 * 768","5.0 (Windows)",Firefox,Desktop,2.19702,48.89001,France,Nanterre,Hauts-De-Seine,,ee-ip.org/articles/detailed/8f064e6ee2e2d97b4bd36346f1bae053/blockchain-technology-a-threat-to-distribution-network-operators,,www.google.com,0,1,0,0,"www.ee-ip.org/articles/detailed/8f064e6ee2e2d97b4bd36346f1bae053/blockchain-technology-a-threat-to-distribution-network-operators --> www.ee-ip.org/articles/detailed/8f064e6ee2e2d97b4bd36346f1bae053/blockchain-technology-a-threat-to-distribution-network-operators"
"Universitat Politecnica De Valencia","34 963 87 70 00",http://www.upv.es,esplaal4150.pc.upv.es,158.42.10.199,"2019-03-27 11:19:05","1600 * 900","5.0 (X11)",Firefox,Desktop,-0.38072,39.47418,Spain,Valencia,Valencia,,ee-ip.org,,,0,0,0,31,"www.ee-ip.org --> www.ee-ip.org/about"
"Consejo Superior De Investigaciones Científicas","""+34 91 568 14 00""",http://www.csic.es,161.111.121.215,161.111.121.215,"2019-03-27 10:49:46","2240 * 1400","5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .",Firefox,Desktop,-3.68514,40.42618,Spain,Madrid,Madrid,,ee-ip.org,,,0,0,0,104,"www.ee-ip.org --> www.ee-ip.org"
Kpmg,"""+49 341 5660 600""",https://home.kpmg/,ip-185-22-69-11.kpmg.de,185.22.69.11,"2019-03-27 09:48:30","1920 * 1080","5.0 (Windows)",Firefox,Desktop,12.3713,51.33968,Germany,Leipzig,Sachsen,,ee-ip.org,,,0,0,0,3,"www.ee-ip.org --> www.ee-ip.org/articles/detailed/b875c3e979720a90462f44fb4669d063/how-greece-drives-energy-efficiency-5-innovative-companies"
"Oo Energiesparverband","0800/205 206",http://www.energiesparverband.at/,remote.esv.or.at,81.10.185.194,"2019-03-27 09:07:26","1280 * 1024","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/74.0.3729.28 Safari/537.36",Desktop,14.28629,48.30607,Austria,Linz,Oberoesterreich,,ee-ip.org,,www.wsed.at,0,0,0,0,www.ee-ip.org
"Fraunhofer Gesellschaft Zur Foerderung Der Angewandten Forschung Ev","""+49 89 1205 0 """,https://www.fraunhofer.de,client-252-1-233-129.ipa.fraunhofer.de,129.233.1.252,"2019-03-27 06:45:20","1536 * 864","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",Desktop,9.1818,48.7754,Germany,Stuttgart,Baden-Wuerttemberg,,ee-ip.org/articles/detailed/df337947f1ec90e3b8c0a43af4fcf2fa/top-3-articles-in-energy-efficiency-fom-the-2nd-quarter-of-2018,,,0,0,0,0,www.ee-ip.org/articles/detailed/df337947f1ec90e3b8c0a43af4fcf2fa/top-3-articles-in-energy-efficiency-fom-the-2nd-quarter-of-2018
Yandex,"""+7 495 739-70-00""",https://yandex.com/,100-43-85-100.spider.yandex.com,100.43.85.100,"2019-03-27 04:22:35","1280 * 960","""5.0 (compatible; YandexBot/3.0; +http://yandex.co""",Firefox,Desktop,-121.90678,37.34217,"United States","San Jose",California,,ee-ip.org/articles/detailed/1a0f1159f5c75ae1b96b30b4ed4f3c5a/6-principles-for-a-market-design-that-enables-the-energy-transition,,,0,0,0,0,www.ee-ip.org/articles/detailed/1a0f1159f5c75ae1b96b30b4ed4f3c5a/6-principles-for-a-market-design-that-enables-the-energy-transition
"Viettel Group","844 35775104",http://viettel.com.vn/,localhost,27.74.250.137,"2019-03-26 21:24:03","1536 * 864","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/73.0.3683.86 Safari/537.36 PTST/SpeedCurve/190322.130349",Desktop,105.84,21.022,"Viet Nam","Ha Noi","Ha Noi",,www2.ee-ip.org/content/CompanyPage/show/european-copper-institute/file/235_Asset_and_Energy_Management_-_or_ISO_50001_vs_ISO_55001,,www.google.com,0,1,0,0,www.www2.ee-ip.org/content/CompanyPage/show/european-copper-institute/file/235_Asset_and_Energy_Management_-_or_ISO_50001_vs_ISO_55001
"Evonik Industries",,,149.216.86.33,149.216.86.33,"2019-03-26 17:42:33","2560 * 1440","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Version/4.0 Chrome/72.0.3626.121 Safari/537.36 [FB_IAB/FB4A;FBAV/208.0.0.38.104;]",Desktop,7.05197,51.62574,Germany,Marl,Nordrhein-Westfalen,,ee-ip.org,,www.google.com,0,1,0,23,"www.ee-ip.org --> www.ee-ip.org/about --> www.ee-ip.org/services --> www.ee-ip.org/partners --> www.ee-ip.org/about --> www.ee-ip.org/legal-notices"
"Straight North Llc, Usa",855-625-7567,https://www.straightnorth.com,h200.187.136.40.static.ip.windstream.net,40.136.187.200,"2019-03-26 14:33:50","2560 * 1440","5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebK","Chrome/73.0.3683.86 Safari/537.36 PTST/SpeedCurve/190322.130349",Mac,-88.02986,41.81097,"United States","Downers Grove",Illinois,,ee-ip.org/articles/detailed/6852eff6daa7c9bee865b649817b83d1/infographic-energy-use-and-emissions-in-the-cement-industry,,,0,0,0,0,www.ee-ip.org/articles/detailed/6852eff6daa7c9bee865b649817b83d1/infographic-energy-use-and-emissions-in-the-cement-industry
"Icf International","""+91 11 4354 3040""",https://www.icf.com/,nsg-static-162.128.75.182-airtel.com,182.75.128.162,"2019-03-26 13:34:59","1366 * 768","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/73.0.3683.86 Safari/537.36 PTST/SpeedCurve/190322.130349",Desktop,77.0874,28.5342,India,Samalkha,Delhi,,www2.ee-ip.org/content/CompanyPage/show/pepite-sa/file/159_4_case_studies:_how_analytics_deliver_energy_savings_in_pulp_and_paper_industry,,www.google.com,0,1,0,0,www.www2.ee-ip.org/content/CompanyPage/show/pepite-sa/file/159_4_case_studies:_how_analytics_deliver_energy_savings_in_pulp_and_paper_industry
"Oo Energiesparverband","0800/205 206",http://www.energiesparverband.at/,remote.esv.or.at,81.10.185.194,"2019-03-26 10:42:08","1280 * 1024","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/74.0.3729.28 Safari/537.36",Desktop,14.28629,48.30607,Austria,Linz,Oberoesterreich,,ee-ip.org,,www.wsed.at,0,0,0,0,www.ee-ip.org
"Ldk Consultants","""+30 210 8196700""",https://www.ldk.gr,195.97.38.145,195.97.38.145,"2019-03-26 10:19:56","1536 * 864","5.0 (Windows)",Firefox,Desktop,23.7333,38.0833,Greece,Acharnes,Attiki,,ee-ip.org/articles/detailed/b875c3e979720a90462f44fb4669d063/how-greece-drives-energy-efficiency-5-innovative-companies,,,0,0,0,463,"www.ee-ip.org/articles/detailed/b875c3e979720a90462f44fb4669d063/how-greece-drives-energy-efficiency-5-innovative-companies --> www.ee-ip.org/articles/detailed/b875c3e979720a90462f44fb4669d063/how-greece-drives-energy-efficiency-5-innovative-companies --> www.ee-ip.org/articles/detailed/b875c3e979720a90462f44fb4669d063/how-greece-drives-energy-efficiency-5-innovative-companies"
"Ldk Consultants","""+30 210 8196700""",https://www.ldk.gr,195.97.38.145,195.97.38.145,"2019-03-26 09:58:19","1366 * 768","5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.","Version/4.0 Chrome/72.0.3626.121 Safari/537.36 [FB_IAB/FB4A;FBAV/208.0.0.38.104;]",Desktop,23.7333,38.0833,Greece,Acharnes,Attiki,,ee-ip.org/articles/detailed/b875c3e979720a90462f44fb4669d063/how-greece-drives-energy-efficiency-5-innovative-companies,,,0,0,0,0,www.ee-ip.org/articles/detailed/b875c3e979720a90462f44fb4669d063/how-greece-drives-energy-efficiency-5-innovative-companies
"National Taiwan University Of Science And Technology","886 2 27333141",http://www.ntust.edu.tw,ip145-43.wlan.ntust.edu.tw,140.118.145.43,"2019-03-26 06:57:56","1366 * 768","5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (K","coc_coc_browser/76.0.114 Chrome/70.0.3538.114 Safari/537.36",Desktop,121.51987,25.04214,Taiwan,Taipei,Taipei,,ee-ip.org/articles/detailed/34797d22b9f922980cdcc13e3cd53771/21st-century-energy-management,,,0,0,0,0,www.ee-ip.org/articles/detailed/34797d22b9f922980cdcc13e3cd53771/21st-century-energy-management
"University Of Houston",,uh.edu,129.7.0.144,129.7.0.144,"2019-03-26 03:19:43","1280 * 800","5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebK","Version/12.0.3 Safari/605.1.15",Mac,-95.342112182016,29.721144927039,"United States",Houston,"Harris County",,ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software,,www.google.com,0,1,1,0,www.ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software
"Lanet Network Ltd","""+380 44 500 0303""",http://www.la.net.ua,host-176-36-226-230.la.net.ua,176.36.226.230,"2019-03-25 21:57:40","360 * 640","5.0 (Linux; Android 9; Mi A1) AppleWebKit/537.36 ","Version/4.0 Chrome/72.0.3626.121 Mobile Safari/537.36 YJApp-ANDROID jp.co.yahoo.android.ybrowser/2.16.0.1",Mobile,30.51667,50.43333,Ukraine,Kyiv,"Kyiv Misto",,www2.ee-ip.org/content/CompanyPage/show/text-form-gmbh/file/371,,com.linkedin.android,0,1,0,0,www.www2.ee-ip.org/content/CompanyPage/show/text-form-gmbh/file/371
"Edison Spa","800 031 141",http://www.edison.it,151.22.38.81,151.22.38.81,"2019-03-25 18:21:25","1920 * 1080","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Silk/69.4.17 like Chrome/69.0.3497.100 Safari/537.36",Desktop,9.192,45.472,Italy,Milano,Milano,,www2.ee-ip.org/content/CompanyPage/show/european-copper-institute/file/235_Asset_and_Energy_Management_-_or_ISO_50001_vs_ISO_55001,,www.google.com,0,1,0,0,www.www2.ee-ip.org/content/CompanyPage/show/european-copper-institute/file/235_Asset_and_Energy_Management_-_or_ISO_50001_vs_ISO_55001
"Copernico Srl","""+39 02 94757575""",http://www.copernicomilano.it,185.137.206.33,185.137.206.33,"2019-03-25 18:09:22","1440 * 900","5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebK","Version/12.0.2 Safari/605.1.15",Mac,7.6745426206116,45.075633610013,Italy,Torino,"Città Metropolitana Di Torino",,ee-ip.org/articles/detailed/991f1eb939d8aa5da63e175345aac03c/the-eip-scc-matchmaking-initiative-as-a-tool-to-accelerate-investments-in-the-smart-city-panorama,,www.google.com,0,1,1,51,"www.ee-ip.org/articles/detailed/991f1eb939d8aa5da63e175345aac03c/the-eip-scc-matchmaking-initiative-as-a-tool-to-accelerate-investments-in-the-smart-city-panorama --> www.ee-ip.org/articles/detailed/991f1eb939d8aa5da63e175345aac03c/the-eip-scc-matchmaking-initiative-as-a-tool-to-accelerate-investments-in-the-smart-city-panorama"
"Straight North Llc, Usa",855-625-7567,https://www.straightnorth.com,h200.187.136.40.static.ip.windstream.net,40.136.187.200,"2019-03-25 17:57:19","2560 * 1440","5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebK","Version/4.0 Chrome/72.0.3626.121 Safari/537.36 [FB_IAB/FB4A;FBAV/208.0.0.38.104;]",Mac,-88.02986,41.81097,"United States","Downers Grove",Illinois,,ee-ip.org/articles/detailed/6852eff6daa7c9bee865b649817b83d1/infographic-energy-use-and-emissions-in-the-cement-industry,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/6852eff6daa7c9bee865b649817b83d1/infographic-energy-use-and-emissions-in-the-cement-industry
"University Of Novi Sad","""+381 21 485-2000""",http://www.uns.ac.rs/,proxy.uns.ac.rs,147.91.173.31,"2019-03-25 16:07:00","1920 * 1080","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/73.0.3683.86 Safari/537.36 PTST/SpeedCurve/190322.130349",Desktop,19.85,45.25,Serbia,"Novi Sad",Juzno-Backi,,ee-ip.org/articles/detailed/87f4ab4b1d6c3c767a9dcae1e30b0808/the-technical-potential-of-large-and-industrial-heat-pumps,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/87f4ab4b1d6c3c767a9dcae1e30b0808/the-technical-potential-of-large-and-industrial-heat-pumps
